"Year","Month","Day","Hour","Minute","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","TIDE"
2007,01,13,18,00,227,5.6,6.8,0.85,9.09,4.89,999,1029.0,19.1,20.4,12.7,99.0,99.00
2007,01,13,19,00,218,6.0,7.0,0.87,8.33,4.83,999,1028.4,19.1,20.4,11.9,99.0,99.00
2007,01,13,20,00,218,6.5,8.0,0.94,10.00,4.96,999,1028.3,19.1,20.4,12.2,99.0,99.00
2007,01,13,21,00,229,6.6,7.9,0.98,9.09,4.91,999,1028.5,19.1,20.3,12.5,99.0,99.00
2007,01,13,22,00,222,6.0,7.1,1.02,9.09,4.88,999,1028.5,19.1,20.3,13.1,99.0,99.00
2007,01,13,23,00,229,5.8,6.9,1.02,9.09,4.91,999,1028.8,19.1,20.3,13.6,99.0,99.00
2007,01,14,00,00,218,6.0,6.9,1.04,9.09,5.19,999,1028.5,19.1,20.3,13.6,99.0,99.00
2007,01,14,01,00,227,6.1,7.2,0.96,9.09,4.76,999,1029.0,19.1,20.3,13.4,99.0,99.00
2007,01,14,02,00,222,5.9,7.0,1.00,9.09,5.05,999,1028.9,19.1,20.3,13.2,99.0,99.00
2007,01,14,03,00,228,6.1,7.4,1.06,9.09,5.09,999,1028.8,19.1,20.3,12.8,99.0,99.00
2007,01,14,04,00,226,6.2,7.4,1.06,9.09,5.12,999,1028.4,19.1,20.3,13.2,99.0,99.00
2007,01,14,05,00,222,6.3,7.6,1.07,9.09,4.84,999,1028.3,19.1,20.3,14.1,99.0,99.00
2007,01,14,06,00,232,6.0,7.2,1.10,9.09,4.95,999,1027.7,19.1,20.3,13.7,99.0,99.00
2007,01,14,07,00,225,5.7,6.7,1.04,9.09,4.93,999,1027.5,19.1,20.3,12.9,99.0,99.00
2007,01,14,08,00,215,5.6,6.7,1.12,9.09,5.33,999,1027.4,19.1,20.3,13.4,99.0,99.00
2007,01,14,09,00,208,6.0,6.9,1.06,9.09,5.30,999,1027.3,19.1,20.3,12.9,99.0,99.00
2007,01,14,10,00,211,6.6,7.7,1.09,9.09,5.13,999,1027.2,19.1,20.3,13.7,99.0,99.00
2007,01,14,11,00,211,6.6,7.7,1.09,9.09,4.99,999,1027.3,19.1,20.3,14.0,99.0,99.00
2007,01,14,12,00,212,6.7,7.8,1.19,9.09,4.97,999,1027.5,19.4,20.3,14.7,99.0,99.00
2007,01,14,13,00,228,7.0,8.1,1.19,9.09,5.10,999,1028.3,19.6,20.3,14.3,99.0,99.00
2007,01,14,14,00,220,6.4,7.3,1.24,9.09,4.86,999,1028.8,19.7,20.3,14.4,99.0,99.00
2007,01,14,15,00,226,6.3,7.5,1.26,9.09,5.12,999,1029.0,19.8,20.3,14.6,99.0,99.00
2007,01,14,16,00,237,6.1,7.1,1.26,9.09,5.06,999,1028.8,19.9,20.3,15.0,99.0,99.00
2007,01,14,17,00,222,6.5,8.1,1.34,9.09,5.07,999,1027.6,19.9,20.3,15.5,99.0,99.00
2007,01,14,18,00,223,6.6,7.5,1.35,9.09,5.11,999,1026.9,19.8,20.3,14.8,99.0,99.00
2007,01,14,19,00,231,6.5,7.9,1.38,9.09,5.20,999,1026.7,19.9,20.3,15.8,99.0,99.00
2007,01,14,20,00,227,5.8,7.0,1.32,9.09,5.13,999,1026.6,19.9,20.3,14.9,99.0,99.00
2007,01,14,21,00,224,6.1,7.0,1.32,9.09,5.37,999,1026.0,19.9,20.3,15.5,99.0,99.00
2007,01,14,22,00,223,6.4,7.4,1.42,10.00,5.55,999,1026.0,19.9,20.4,16.0,99.0,99.00
2007,01,14,23,00,221,6.5,7.7,1.39,9.09,5.34,999,1026.4,20.0,20.4,16.1,99.0,99.00
2007,01,15,00,00,220,5.9,7.0,1.39,9.09,5.33,999,1026.8,20.3,20.4,16.4,99.0,99.00
2007,01,15,01,00,224,5.9,7.1,1.36,9.09,5.62,999,1027.3,20.1,20.4,16.5,99.0,99.00
2007,01,15,02,00,225,5.6,7.0,1.35,10.00,5.37,999,1027.3,19.9,20.4,16.4,99.0,99.00
2007,01,15,03,00,218,6.3,7.5,1.32,9.09,5.27,999,1027.4,19.9,20.4,16.7,99.0,99.00
2007,01,15,04,00,210,6.4,7.7,1.40,10.00,5.39,999,1027.1,19.9,20.3,16.7,99.0,99.00
2007,01,15,05,00,211,6.1,7.1,1.37,10.00,5.32,999,1026.8,19.9,20.4,16.3,99.0,99.00
2007,01,15,06,00,199,6.5,7.4,1.53,9.09,5.73,999,1026.4,19.8,20.3,16.8,99.0,99.00
2007,01,15,07,00,200,6.8,7.9,1.38,8.33,5.28,999,1025.8,19.8,20.3,16.9,99.0,99.00
2007,01,15,08,00,201,6.5,8.0,1.48,9.09,5.45,999,1025.6,19.8,20.3,16.5,99.0,99.00
2007,01,15,09,00,209,6.4,7.8,1.52,9.09,5.67,999,1025.2,19.8,20.3,16.6,99.0,99.00
2007,01,15,10,00,205,7.0,8.2,1.58,9.09,5.37,999,1024.3,19.8,20.3,16.7,99.0,99.00
2007,01,15,11,00,203,7.5,8.5,1.46,9.09,5.15,999,1024.4,19.8,20.4,17.2,99.0,99.00
2007,01,15,12,00,212,7.5,9.1,1.66,9.09,5.36,999,1025.1,19.9,20.4,17.3,99.0,99.00
2007,01,15,13,00,207,8.2,9.3,1.64,10.00,5.21,999,1025.1,19.9,20.4,17.1,99.0,99.00
2007,01,15,14,00,207,8.5,10.3,1.59,10.00,5.05,999,1024.6,20.3,20.4,17.4,99.0,99.00
2007,01,15,15,00,195,8.6,10.9,1.69,9.09,5.24,999,1024.5,20.4,20.4,16.9,99.0,99.00
2007,01,15,16,00,190,9.3,10.8,1.71,4.76,5.00,999,1024.3,20.3,20.4,17.0,99.0,99.00
2007,01,15,17,00,197,9.0,10.6,1.78,5.00,5.08,999,1023.6,20.3,20.4,16.5,99.0,99.00
2007,01,15,18,00,206,8.2,9.6,1.87,5.56,5.10,999,1022.5,20.3,20.4,16.6,99.0,99.00
2007,01,15,19,00,208,8.9,11.1,1.80,5.56,5.25,999,1021.6,20.4,20.4,16.4,99.0,99.00
2007,01,15,20,00,205,9.3,10.7,1.71,10.00,5.07,999,1021.3,20.4,20.4,16.7,99.0,99.00
2007,01,15,21,00,209,10.0,12.1,1.80,5.26,4.98,999,1020.7,20.4,20.4,16.7,99.0,99.00
2007,01,15,22,00,209,10.3,12.6,1.96,5.56,5.11,999,1020.8,20.6,20.4,17.4,99.0,99.00
2007,01,15,23,00,208,9.7,11.6,2.10,5.56,5.12,999,1020.8,20.6,20.4,17.8,99.0,99.00
2007,01,16,00,00,211,10.1,12.6,2.26,5.88,5.29,999,1021.1,20.6,20.4,18.1,99.0,99.00
2007,01,16,01,00,209,9.6,11.4,2.21,5.88,5.27,999,1021.0,20.7,20.4,17.7,99.0,99.00
2007,01,16,02,00,207,10.5,13.2,2.22,6.25,5.35,999,1020.7,20.4,20.4,18.5,99.0,99.00
2007,01,16,03,00,205,10.6,12.9,2.37,6.25,5.34,999,1020.4,20.6,20.4,18.6,99.0,99.00
2007,01,16,04,00,208,9.9,12.7,2.28,6.67,5.35,999,1019.6,20.4,20.4,18.5,99.0,99.00
2007,01,16,05,00,208,10.7,13.9,2.24,6.25,5.35,999,1018.4,20.4,20.4,19.0,99.0,99.00
2007,01,16,06,00,211,10.5,12.5,2.14,6.25,5.33,999,1017.9,20.6,20.4,18.3,99.0,99.00
2007,01,16,07,00,211,10.5,13.1,2.31,6.67,5.37,999,1017.3,20.7,20.4,17.8,99.0,99.00
2007,01,16,08,00,215,10.4,12.5,2.35,6.67,5.45,999,1016.8,20.7,20.4,18.1,99.0,99.00
2007,01,16,09,00,217,9.8,12.0,2.28,6.67,5.42,999,1016.1,20.7,20.4,18.3,99.0,99.00
2007,01,16,10,00,239,9.9,12.4,2.49,6.25,5.53,999,1016.3,19.7,20.4,999.0,99.0,99.00
2007,01,16,11,00,223,8.7,10.7,2.34,5.88,5.39,999,1016.1,20.6,20.4,19.7,99.0,99.00
2007,01,16,12,00,222,8.5,10.0,2.42,6.67,5.61,999,1016.5,20.7,20.4,19.6,99.0,99.00
2007,01,16,13,00,225,9.1,10.7,2.09,6.25,5.35,999,1016.5,21.1,20.4,20.1,99.0,99.00
2007,01,16,14,00,229,7.9,10.1,2.28,6.67,5.60,999,1017.1,20.7,20.4,20.2,99.0,99.00
2007,01,16,15,00,228,7.4,8.7,2.12,6.25,5.41,999,1016.5,21.1,20.4,20.5,99.0,99.00
2007,01,16,16,00,240,6.2,7.9,1.89,6.67,5.33,999,1017.4,21.1,20.4,20.3,99.0,99.00
2007,01,16,17,00,235,7.0,8.1,1.87,6.25,5.38,999,1016.0,21.4,20.4,18.8,99.0,99.00
2007,01,16,18,00,245,7.4,8.8,1.80,6.25,5.48,999,1014.9,21.4,20.4,18.9,99.0,99.00
2007,01,16,19,00,252,9.4,11.6,1.96,6.67,5.38,999,1014.0,21.6,20.4,18.6,99.0,99.00
2007,01,16,20,00,243,9.5,12.3,2.02,7.14,5.24,999,1013.6,21.6,20.4,18.9,99.0,99.00
2007,01,16,21,00,270,10.9,13.5,2.45,7.14,5.64,999,1013.8,20.4,20.4,18.8,99.0,99.00
2007,01,16,22,00,286,9.6,12.5,2.46,6.67,5.47,999,1014.5,19.8,20.4,18.9,99.0,99.00
2007,01,16,23,00,285,10.0,12.4,2.88,8.33,5.86,999,1014.7,20.3,20.4,18.3,99.0,99.00
2007,01,17,00,00,286,10.6,13.7,2.95,8.33,6.11,999,1015.1,19.1,20.4,17.5,99.0,99.00
2007,01,17,01,00,357,11.3,13.0,2.82,7.69,5.94,999,1015.7,17.5,20.4,16.4,99.0,99.00
2007,01,17,02,00,352,13.9,16.5,2.79,8.33,5.81,999,1016.7,15.8,20.6,15.3,99.0,99.00
2007,01,17,03,00,349,13.3,15.7,3.01,8.33,5.71,999,1018.4,14.3,20.6,14.1,99.0,99.00
2007,01,17,04,00,358,13.8,16.2,3.06,6.67,5.70,999,1019.1,13.6,20.6,12.5,99.0,99.00
2007,01,17,05,00,353,13.0,15.5,3.69,7.69,6.22,999,1020.1,12.8,20.6,10.9,99.0,99.00
2007,01,17,06,00,353,12.9,16.4,3.54,8.33,6.29,999,1021.1,13.0,20.4,10.6,99.0,99.00
2007,01,17,07,00,355,13.4,16.2,3.57,8.33,6.35,999,1021.9,13.4,20.5,9.7,99.0,99.00
2007,01,17,08,00,348,12.6,15.4,3.74,8.33,6.43,999,1022.8,12.5,20.4,8.6,99.0,99.00
2007,01,17,09,00,352,11.7,14.3,3.68,8.33,6.40,999,1023.7,11.4,20.4,8.4,99.0,99.00
2007,01,17,10,00,358,13.5,16.8,3.70,9.09,6.32,999,1024.7,11.1,20.4,7.8,99.0,99.00
2007,01,17,11,00,348,13.0,16.2,3.66,9.09,6.46,999,1026.2,10.9,20.4,7.4,99.0,99.00
2007,01,17,12,00,355,11.9,14.8,3.64,9.09,6.57,999,1027.6,11.0,20.4,5.5,99.0,99.00
2007,01,17,13,00,350,12.7,16.4,3.85,9.09,6.69,999,1028.4,11.7,20.4,6.4,99.0,99.00
2007,01,17,14,00,7,13.1,16.5,3.73,9.09,6.61,999,1029.7,10.9,20.4,8.0,99.0,99.00
2007,01,17,15,00,12,12.2,15.6,4.42,10.00,6.87,999,1031.2,10.8,20.4,6.4,99.0,99.00
2007,01,17,16,00,7,12.1,15.1,4.32,9.09,6.94,999,1031.7,10.5,20.4,4.7,99.0,99.00
2007,01,17,17,00,18,11.4,15.1,4.40,10.00,7.38,999,1031.8,10.2,20.4,3.2,99.0,99.00
2007,01,17,18,00,2,11.3,14.7,4.12,10.00,6.94,999,1032.0,9.5,20.3,5.1,99.0,99.00
2007,01,17,19,00,18,9.8,15.9,3.57,11.11,6.79,999,1032.1,9.7,20.3,4.5,99.0,99.00
2007,01,17,20,00,21,11.2,14.8,3.93,10.00,7.02,999,1032.2,9.8,20.3,5.1,99.0,99.00
2007,01,17,21,00,31,10.2,14.1,3.56,10.00,6.81,999,1032.8,9.8,20.3,5.2,99.0,99.00
2007,01,17,22,00,54,10.5,13.1,3.27,11.11,6.45,999,1033.2,10.4,20.3,5.1,99.0,99.00
2007,01,17,23,00,33,10.1,12.4,2.96,10.00,6.33,999,1034.2,10.0,20.3,5.0,99.0,99.00
2007,01,18,00,00,34,9.7,12.9,3.05,9.09,6.22,999,1034.7,10.6,20.3,5.4,99.0,99.00
2007,01,18,01,00,47,8.7,11.6,2.80,9.09,6.18,999,1034.7,11.1,20.3,3.4,99.0,99.00
2007,01,18,02,00,38,9.0,14.4,2.91,10.00,6.41,999,1036.0,10.4,20.3,7.0,99.0,99.00
2007,01,18,03,00,55,9.9,12.7,2.79,10.00,6.16,999,1035.2,10.9,20.3,5.5,99.0,99.00
2007,01,18,04,00,71,8.7,11.5,2.54,9.09,5.93,999,1035.1,11.2,20.3,3.9,99.0,99.00
2007,01,18,05,00,70,8.3,10.8,2.61,10.00,6.05,999,1035.1,11.3,20.3,5.0,99.0,99.00
2007,01,18,06,00,98,9.0,12.5,2.66,9.09,6.26,999,1034.6,10.8,20.3,7.0,99.0,99.00
2007,01,18,07,00,75,7.6,10.5,2.56,9.09,6.08,999,1034.6,11.4,20.3,6.4,99.0,99.00
2007,01,18,08,00,66,9.1,11.2,2.61,9.09,6.00,999,1033.8,11.5,20.3,6.4,99.0,99.00
2007,01,18,09,00,82,7.8,9.8,2.40,8.33,5.94,999,1033.5,11.8,20.3,6.8,99.0,99.00
2007,01,18,10,00,109,6.3,8.5,2.22,9.09,6.06,999,1033.4,12.7,20.3,4.3,99.0,99.00
2007,01,18,11,00,95,8.2,10.4,2.19,7.69,5.76,999,1033.2,12.6,20.3,5.7,99.0,99.00
2007,01,18,12,00,97,9.2,11.3,2.25,9.09,5.77,999,1033.2,12.1,20.1,8.4,99.0,99.00
2007,01,18,13,00,99,6.9,10.3,2.13,8.33,5.81,999,1033.0,13.2,20.2,8.9,99.0,99.00
2007,01,18,14,00,88,8.8,10.9,2.03,8.33,5.57,999,1033.6,13.3,20.1,9.0,99.0,99.00
2007,01,18,15,00,105,9.0,10.8,2.02,7.69,5.78,999,1033.5,14.2,20.1,7.5,99.0,99.00
2007,01,18,16,00,111,9.0,11.4,2.02,9.09,5.45,999,1032.9,14.4,20.3,7.8,99.0,99.00
2007,01,18,17,00,112,8.7,11.2,1.96,9.09,5.55,999,1031.6,14.8,20.3,9.3,99.0,99.00
2007,01,18,18,00,123,9.7,12.5,2.06,9.09,5.31,999,1030.0,15.2,20.3,9.4,99.0,99.00
2007,01,18,19,00,128,9.6,12.8,2.15,9.09,5.23,999,1028.9,15.1,20.3,10.9,99.0,99.00
2007,01,18,20,00,132,11.5,13.9,2.19,11.11,5.56,999,1028.3,14.0,20.2,10.8,99.0,99.00
2007,01,18,21,00,125,9.6,11.5,2.24,6.25,5.27,999,1027.3,15.2,20.0,12.0,99.0,99.00
2007,01,18,22,00,136,10.8,12.8,1.99,5.88,5.29,999,1026.3,15.7,19.9,12.3,99.0,99.00
2007,01,18,23,00,136,11.0,14.2,2.16,6.25,5.39,999,1025.6,16.0,19.9,12.6,99.0,99.00
2007,01,19,00,00,150,9.7,12.7,2.20,5.88,5.19,999,1025.5,16.3,19.9,12.7,99.0,99.00
2007,01,19,01,00,156,10.0,13.2,2.19,6.25,5.30,999,1025.1,15.7,19.9,13.2,99.0,99.00
2007,01,19,02,00,165,11.2,14.8,2.43,6.25,5.42,999,1023.4,16.6,19.9,13.1,99.0,99.00
2007,01,19,03,00,164,12.7,15.1,2.37,6.25,5.45,999,1022.2,16.1,19.9,15.0,99.0,99.00
2007,01,19,04,00,172,13.6,16.3,2.70,6.67,5.54,999,1021.4,17.2,19.9,14.2,99.0,99.00
2007,01,19,05,00,170,13.4,16.2,2.86,7.14,5.57,999,1019.5,16.8,19.9,14.7,99.0,99.00
2007,01,19,06,00,163,13.2,15.5,3.17,6.67,5.69,999,1017.5,16.8,19.9,15.4,99.0,99.00
2007,01,19,07,00,166,15.0,19.7,2.98,7.69,5.73,999,1015.1,17.0,19.9,15.5,99.0,99.00
2007,01,19,08,00,160,16.0,20.0,3.74,7.14,6.06,999,1012.7,18.0,19.9,15.0,99.0,99.00
2007,01,19,09,00,165,17.8,21.0,3.98,7.69,6.22,999,1010.0,17.2,19.9,17.0,99.0,99.00
2007,01,19,10,00,186,16.6,22.0,4.48,8.33,6.59,999,1009.4,18.2,19.9,18.0,99.0,99.00
2007,01,19,11,00,211,14.6,17.4,4.13,8.33,6.57,999,1008.8,20.0,19.9,19.6,99.0,99.00
2007,01,19,12,00,269,14.6,19.5,4.35,9.09,6.60,999,1010.0,19.2,19.9,17.6,99.0,99.00
2007,01,19,13,00,275,14.1,17.0,4.04,8.33,6.35,999,1010.5,18.8,19.9,16.0,99.0,99.00
2007,01,19,14,00,291,13.5,16.0,3.88,9.09,6.42,999,1011.2,17.6,19.9,14.3,99.0,99.00
2007,01,19,15,00,293,13.2,16.8,3.75,9.09,6.29,999,1011.9,16.8,19.9,13.9,99.0,99.00
2007,01,19,16,00,287,13.8,16.5,4.02,8.33,6.64,999,1012.1,16.5,19.9,13.2,99.0,99.00
2007,01,19,17,00,290,13.0,15.8,3.74,8.33,6.40,999,1012.1,15.9,19.9,12.1,99.0,99.00
2007,01,19,18,00,302,13.5,16.7,4.48,8.33,6.89,999,1011.8,15.3,19.9,11.1,99.0,99.00
2007,01,19,19,00,299,13.1,15.7,3.66,8.33,6.31,999,1011.9,15.1,19.9,10.0,99.0,99.00
2007,01,19,20,00,308,11.8,14.6,3.89,8.33,6.62,999,1012.1,14.8,19.9,8.5,99.0,99.00
2007,01,19,21,00,312,11.1,13.7,4.02,8.33,6.63,999,1012.6,14.4,19.9,7.1,99.0,99.00
2007,01,19,22,00,322,11.0,14.3,3.70,8.33,6.65,999,1013.2,14.2,19.9,8.4,99.0,99.00
2007,01,19,23,00,312,9.7,12.0,3.57,8.33,6.51,999,1013.5,14.1,19.9,6.6,99.0,99.00
2007,01,20,00,00,311,9.4,12.0,3.20,8.33,6.32,999,1014.2,14.1,19.9,6.7,99.0,99.00
2007,01,20,01,00,311,7.9,10.4,3.29,9.09,6.53,999,1014.8,14.1,20.0,7.7,99.0,99.00
2007,01,20,02,00,298,8.5,11.1,3.30,8.33,6.67,999,1014.6,14.1,20.1,5.6,99.0,99.00
2007,01,20,03,00,291,8.2,12.3,2.98,8.33,6.30,999,1015.1,14.3,19.9,5.8,99.0,99.00
2007,01,20,04,00,293,10.4,14.3,3.47,8.33,6.75,999,1015.0,14.4,19.9,6.4,99.0,99.00
2007,01,20,05,00,286,9.6,12.4,3.17,9.09,6.57,999,1014.4,14.5,19.9,6.8,99.0,99.00
2007,01,20,06,00,291,9.8,14.1,3.34,8.33,6.63,999,1013.5,14.2,19.9,6.6,99.0,99.00
2007,01,20,07,00,288,11.5,14.2,3.33,8.33,6.38,999,1013.7,13.8,19.9,5.6,99.0,99.00
2007,01,20,08,00,299,11.3,13.6,3.49,8.33,6.60,999,1013.4,13.6,19.9,5.1,99.0,99.00
2007,01,20,09,00,312,12.9,16.8,3.19,7.69,6.25,999,1013.3,13.0,19.9,5.2,99.0,99.00
2007,01,20,10,00,312,11.1,15.0,3.31,8.33,6.33,999,1013.2,13.0,19.9,6.1,99.0,99.00
2007,01,20,11,00,323,10.6,13.8,3.46,7.69,6.46,999,1013.5,12.2,20.2,6.2,99.0,99.00
2007,01,20,12,00,326,9.9,13.0,3.61,8.33,6.53,999,1014.3,11.8,20.1,6.5,99.0,99.00
2007,01,20,13,00,329,10.8,13.6,3.41,8.33,6.41,999,1015.0,11.3,20.1,6.2,99.0,99.00
2007,01,20,14,00,313,10.7,13.8,3.28,8.33,6.31,999,1015.4,11.4,20.2,5.4,99.0,99.00
2007,01,20,15,00,307,11.6,14.7,3.37,9.09,6.49,999,1015.8,11.4,20.1,4.4,99.0,99.00
2007,01,20,16,00,305,13.6,17.8,3.45,8.33,6.36,999,1016.0,11.1,20.2,3.5,99.0,99.00
2007,01,20,17,00,294,14.0,16.8,3.75,8.33,6.53,999,1015.5,10.8,20.3,1.5,99.0,99.00
2007,01,20,18,00,309,13.8,17.2,3.78,10.00,6.53,999,1015.5,10.7,20.3,2.5,99.0,99.00
2007,01,20,19,00,305,13.9,18.1,4.31,8.33,6.78,999,1015.8,10.0,19.9,2.6,99.0,99.00
2007,01,20,20,00,308,14.9,19.4,3.94,9.09,6.59,999,1016.4,10.3,19.9,3.9,99.0,99.00
2007,01,20,21,00,322,16.1,20.6,4.10,8.33,6.54,999,1017.3,10.1,19.9,999.0,99.0,99.00
2007,01,20,22,00,321,15.4,19.5,4.79,10.00,7.16,999,1018.7,9.1,19.9,3.3,99.0,99.00
2007,01,20,23,00,330,15.8,20.9,4.95,10.00,7.18,999,1019.7,8.9,19.9,4.3,99.0,99.00
2007,01,21,00,00,340,13.8,17.8,5.36,11.11,7.68,999,1021.0,8.8,19.9,2.0,99.0,99.00
2007,01,21,01,00,332,14.4,18.8,5.43,10.00,7.74,999,1022.0,9.1,19.9,2.1,99.0,99.00
2007,01,21,02,00,334,12.6,17.2,5.26,11.11,7.88,999,1022.6,9.0,19.9,2.1,99.0,99.00
2007,01,21,03,00,336,13.3,17.8,5.25,11.11,7.75,999,1023.2,9.5,19.9,3.0,99.0,99.00
2007,01,21,04,00,342,12.9,17.3,4.74,11.11,7.47,999,1023.0,9.6,19.9,3.9,99.0,99.00
2007,01,21,05,00,339,12.3,16.1,4.63,10.00,7.53,999,1023.6,9.5,19.9,2.7,99.0,99.00
2007,01,21,06,00,344,10.0,13.3,4.29,10.00,7.50,999,1023.6,9.5,19.9,1.9,99.0,99.00
2007,01,21,07,00,342,10.2,12.7,4.01,10.00,7.14,999,1024.2,9.7,19.9,2.6,99.0,99.00
2007,01,21,08,00,347,9.4,14.8,4.40,10.00,7.55,999,1024.5,9.6,19.9,4.0,99.0,99.00
2007,01,21,09,00,337,10.8,14.6,4.11,10.00,7.25,999,1024.6,9.9,19.9,2.5,99.0,99.00
2007,01,21,10,00,336,9.7,13.2,4.04,10.00,7.44,999,1025.2,9.8,19.9,3.5,99.0,99.00
2007,01,21,11,00,340,9.0,12.4,3.55,10.00,7.03,999,1025.2,9.7,19.9,2.5,99.0,99.00
2007,01,21,12,00,344,7.7,11.4,3.61,10.00,7.35,999,1025.9,9.7,19.9,4.4,99.0,99.00
2007,01,21,13,00,345,7.2,9.4,3.22,11.11,6.88,999,1026.1,10.2,19.9,4.2,99.0,99.00
2007,01,21,14,00,353,7.2,9.4,3.25,10.00,7.19,999,1026.4,10.2,19.9,2.9,99.0,99.00
2007,01,21,15,00,5,5.5,7.4,3.73,10.00,7.46,999,1026.7,10.3,19.9,3.2,99.0,99.00
2007,01,21,16,00,360,5.2,7.3,3.25,11.11,7.28,999,1026.8,10.1,19.9,3.4,99.0,99.00
2007,01,21,17,00,347,5.7,8.2,3.32,10.00,7.56,999,1026.3,10.3,19.9,2.8,99.0,99.00
2007,01,21,18,00,355,5.2,7.3,2.77,10.00,6.85,999,1025.5,10.3,19.9,3.1,99.0,99.00
2007,01,21,19,00,335,4.7,7.0,3.13,10.00,7.46,999,1025.5,10.5,19.9,3.2,99.0,99.00
2007,01,21,20,00,324,4.6,6.8,2.67,10.00,6.97,999,1025.8,10.7,19.9,4.8,99.0,99.00
2007,01,21,21,00,334,3.7,5.5,2.33,9.09,6.70,999,1025.3,10.9,19.9,3.8,99.0,99.00
2007,01,21,22,00,329,3.5,5.5,2.18,9.09,6.79,999,1025.2,11.0,19.9,3.9,99.0,99.00
2007,01,21,23,00,326,3.8,5.5,2.21,10.00,6.85,999,1025.2,11.1,19.9,4.5,99.0,99.00
2007,01,22,00,00,335,2.8,4.5,2.03,9.09,6.84,999,1025.0,11.0,19.9,5.2,99.0,99.00
2007,01,22,01,00,305,1.4,2.6,1.91,9.09,6.55,999,1024.9,11.1,19.9,4.8,99.0,99.00
2007,01,22,02,00,69,1.0,1.8,1.83,8.33,6.60,999,1024.2,11.3,19.9,4.9,99.0,99.00
2007,01,22,03,00,186,2.6,4.2,1.95,9.09,6.82,999,1023.7,11.7,19.8,5.8,99.0,99.00
2007,01,22,04,00,173,4.2,6.6,1.71,8.33,6.72,999,1022.9,12.1,19.9,7.0,99.0,99.00
2007,01,22,05,00,180,6.0,8.3,1.66,9.09,6.72,999,1021.9,12.4,19.9,8.0,99.0,99.00
2007,01,22,06,00,177,8.3,10.6,1.57,7.69,6.06,999,1020.6,12.9,19.9,9.0,99.0,99.00
2007,01,22,07,00,177,9.9,12.5,1.55,8.33,5.38,999,1019.1,13.6,19.9,9.8,99.0,99.00
2007,01,22,08,00,182,10.5,13.3,1.70,4.35,4.88,999,1018.0,14.7,19.9,10.6,99.0,99.00
2007,01,22,09,00,184,12.6,14.8,1.79,4.76,4.87,999,1016.6,15.7,19.9,12.0,99.0,99.00
2007,01,22,10,00,193,14.4,16.9,2.19,5.26,5.10,999,1015.2,15.6,19.9,13.0,99.0,99.00
2007,01,22,11,00,186,14.9,17.9,2.65,6.25,5.34,999,1013.5,16.5,19.9,13.5,99.0,99.00
2007,01,22,12,00,188,15.4,19.5,2.99,7.14,5.62,999,1012.1,18.0,19.9,14.8,99.0,99.00
2007,01,22,13,00,194,16.1,20.0,3.63,7.14,6.08,999,1011.2,18.5,19.9,15.4,99.0,99.00
2007,01,22,14,00,200,15.6,19.2,3.77,7.69,6.25,999,1010.6,18.1,19.9,16.6,99.0,99.00
2007,01,22,15,00,203,16.7,20.5,4.17,8.33,6.52,999,1009.3,18.8,19.9,17.1,99.0,99.00
2007,01,22,16,00,296,10.0,13.8,4.37,9.09,6.73,999,1009.9,18.1,19.9,17.9,99.0,99.00
2007,01,22,17,00,269,10.1,12.5,4.02,8.33,6.78,999,1009.2,18.8,19.9,16.9,99.0,99.00
2007,01,22,18,00,281,9.2,10.9,4.00,9.09,6.93,999,1009.1,18.3,19.9,15.7,99.0,99.00
2007,01,22,19,00,270,7.7,9.6,3.89,9.09,6.91,999,1008.5,18.0,19.9,15.7,99.0,99.00
2007,01,22,20,00,260,7.8,10.1,3.78,9.09,6.97,999,1008.0,18.1,19.9,15.4,99.0,99.00
2007,01,22,21,00,261,7.8,9.6,3.33,9.09,6.75,999,1007.9,18.0,19.9,15.6,99.0,99.00
2007,01,22,22,00,273,9.5,12.1,3.29,10.00,6.91,999,1008.5,18.1,19.9,15.7,99.0,99.00
2007,01,22,23,00,270,5.7,7.3,3.58,9.09,7.11,999,1007.9,17.6,19.9,15.3,99.0,99.00
2007,01,23,00,00,289,5.9,7.6,3.51,10.00,7.27,999,1008.7,17.3,19.9,15.0,99.0,99.00
2007,01,23,01,00,256,4.6,5.9,3.11,10.00,7.08,999,1007.7,17.3,19.9,14.9,99.0,99.00
2007,01,23,02,00,342,7.7,9.3,3.41,10.00,7.52,999,1008.0,16.6,19.9,15.1,99.0,99.00
2007,01,23,03,00,10,3.8,5.6,3.39,10.00,7.31,999,1007.5,15.5,19.9,14.1,99.0,99.00
2007,01,23,04,00,356,4.8,6.2,3.15,10.00,7.19,999,1007.6,15.9,19.9,13.8,99.0,99.00
2007,01,23,05,00,340,2.7,3.8,3.29,9.09,7.14,999,1006.9,16.0,19.9,12.6,99.0,99.00
2007,01,23,06,00,323,2.6,5.2,3.04,10.00,7.11,999,1007.4,16.5,19.9,12.8,99.0,99.00
2007,01,23,07,00,357,3.6,5.7,2.90,10.00,6.85,999,1006.6,16.5,19.9,13.1,99.0,99.00
2007,01,23,08,00,344,5.2,7.0,2.73,10.00,6.73,999,1007.2,16.4,19.9,12.8,99.0,99.00
2007,01,23,09,00,358,5.6,7.0,2.78,9.09,6.73,999,1006.7,16.0,19.9,12.4,99.0,99.00
